"","Vote98","Contact","Contacted","Age","Party","Vote96"
"6172",1,0,0,59,1,1
"6173",0,0,0,27,1,1
"6174",1,0,0,54,0,1
"6175",0,0,0,32,1,1
"6176",0,0,0,0,1,0
"6177",0,0,0,38,0,1
"6178",0,0,0,35,1,1
"6179",1,0,0,46,1,1
"6180",1,0,0,65,1,0
"6181",1,0,0,35,1,1
"6182",0,0,0,32,1,0
"6183",0,0,0,55,1,1
"6184",1,0,0,86,1,1
"6185",0,0,0,93,1,1
"6186",0,0,0,43,0,0
"6187",1,0,0,44,1,1
"6188",1,0,0,88,1,1
"6189",0,0,0,27,1,1
"6190",0,0,0,41,1,1
"6191",1,0,0,54,1,1
"6192",1,0,0,54,1,1
"6193",0,0,0,51,1,0
"6194",1,0,0,70,1,1
"6195",0,0,0,54,0,0
"6196",1,0,0,40,1,1
"6197",1,0,0,38,1,1
"6198",0,0,0,59,1,0
"6199",0,0,0,56,1,0
"6200",0,0,0,47,1,1
"6201",0,0,0,33,1,0
"6202",0,0,0,77,1,0
"6203",1,0,0,34,1,0
"6204",0,0,0,53,0,1
"6205",1,0,0,57,1,1
"6206",0,0,0,35,0,1
"6207",1,0,0,74,1,1
"6208",0,0,0,94,0,0
"6209",0,0,0,35,0,1
"6210",1,0,0,35,1,1
"6211",0,0,0,33,0,0
"6212",0,0,0,35,1,0
"6213",0,0,0,38,0,0
"6214",0,0,0,67,1,1
"6215",0,0,0,36,0,0
"6216",0,0,0,30,1,0
"6217",0,0,0,20,1,0
"6218",1,0,0,56,1,1
"6219",0,0,0,27,0,0
"6220",0,0,0,28,1,1
"6221",0,0,0,42,1,0
"6222",0,0,0,23,1,0
"6223",0,0,0,29,0,0
"6224",1,0,0,73,1,1
"6225",1,0,0,30,0,0
"6226",1,0,0,48,0,1
"6227",0,0,0,53,0,0
"6228",1,0,0,51,1,0
"6229",1,0,0,52,1,1
"6230",0,0,0,59,1,1
"6231",0,0,0,33,0,0
"6232",0,0,0,53,1,0
"6233",1,0,0,80,0,1
"6234",0,0,0,22,1,0
"6235",1,0,0,70,0,1
"6236",1,0,0,57,1,1
"6237",0,0,0,31,0,0
"6238",1,0,0,32,1,1
"6239",1,0,0,55,1,0
"6240",0,0,0,21,0,0
"6241",1,0,0,28,1,0
"6242",0,0,0,26,1,0
"6243",0,0,0,81,1,1
"6244",1,0,0,44,1,1
"6245",0,0,0,57,1,0
"6246",0,0,0,30,0,1
"6247",0,0,0,29,1,0
"6248",0,0,0,85,0,1
"6249",1,0,0,69,1,1
"6250",0,0,0,50,1,0
"6251",1,0,0,79,1,1
"6252",0,0,0,29,1,1
"6253",0,0,0,54,0,0
"6254",0,0,0,27,1,0
"6255",1,0,0,21,0,0
"6256",0,0,0,54,0,0
"6257",0,0,0,23,0,0
"6258",0,0,0,26,0,0
"6259",0,0,0,34,1,1
"6260",0,0,0,27,1,0
"6261",0,0,0,21,1,1
"6262",0,0,0,42,0,0
"6263",1,0,0,36,1,1
"6264",0,0,0,22,1,0
"6265",0,0,0,30,1,1
"6266",0,0,0,54,1,0
"6267",1,0,0,38,1,0
"6268",1,0,0,85,1,1
"6269",1,0,0,72,1,1
"6270",0,0,0,44,1,0
"6271",1,0,0,33,1,0
"6272",1,0,0,49,0,1
"6273",0,0,0,22,1,0
"6274",0,0,0,89,1,1
"6275",0,0,0,48,1,0
"6276",1,0,0,36,1,0
"6277",1,0,0,49,1,1
"6278",0,0,0,27,0,0
"6279",0,0,0,20,0,1
"6280",0,0,0,49,1,1
"6281",1,0,0,30,1,1
"6282",1,0,0,76,1,1
"6283",0,0,0,21,1,0
"6284",0,0,0,62,1,0
"6285",0,0,0,25,0,0
"6286",0,0,0,90,1,1
"6287",1,0,0,35,1,1
"6288",0,0,0,53,0,0
"6289",1,0,0,48,1,1
"6290",1,0,0,91,1,0
"6291",0,0,0,67,1,0
"6292",0,0,0,64,1,0
"6293",1,0,0,62,1,1
"6294",1,0,0,44,1,1
"6295",1,0,0,41,1,0
"6296",0,0,0,31,1,0
"6297",0,0,0,18,0,0
"6298",0,0,0,72,1,0
"6299",0,0,0,26,1,0
"6300",0,0,0,40,1,0
"6301",0,0,0,24,0,0
"6302",0,0,0,37,0,0
"6303",0,0,0,32,1,0
"6304",0,0,0,33,1,0
"6305",1,0,0,49,1,1
"6306",0,0,0,31,1,0
"6307",0,0,0,31,0,0
"6308",1,0,0,35,1,0
"6309",0,0,0,20,1,0
"6310",0,0,0,52,0,0
"6311",0,0,0,29,0,1
"6312",0,0,0,57,1,0
"6313",1,0,0,35,1,1
"6314",1,0,0,82,0,0
"6315",1,0,0,28,1,1
"6316",1,0,0,67,1,1
"6317",0,0,0,33,1,0
"6318",1,0,0,50,0,1
"6319",1,0,0,39,0,1
"6320",1,0,0,40,1,0
"6321",1,0,0,67,1,1
"6322",0,0,0,82,1,1
"6323",0,0,0,74,1,1
"6324",0,0,0,19,1,0
"6325",1,0,0,35,1,1
"6326",0,0,0,47,1,1
"6327",1,0,0,36,1,0
"6328",1,0,0,47,0,1
"6329",0,0,0,25,0,0
"6330",1,0,0,33,1,0
"6331",1,0,0,0,1,1
"6332",0,0,0,39,0,1
"6333",0,0,0,53,0,0
"6334",1,0,0,41,0,1
"6335",0,0,0,47,0,0
"6336",1,0,0,41,0,1
"6337",0,0,0,49,1,0
"6338",1,0,0,71,1,1
"6339",0,0,0,28,1,0
"6340",1,0,0,84,1,1
"6341",0,0,0,84,1,1
"6342",0,0,0,44,1,1
"6343",0,0,0,71,1,0
"6344",0,0,0,43,0,0
"6345",0,0,0,32,1,0
"6346",1,0,0,45,1,1
"6347",0,0,0,47,1,0
"6348",1,0,0,44,1,1
"6349",1,0,0,48,1,1
"6350",0,0,0,84,0,0
"6351",0,0,0,23,0,0
"6352",0,0,0,47,0,1
"6353",0,0,0,52,0,0
"6354",1,0,0,69,1,1
"6355",0,0,0,33,1,0
"6356",0,0,0,66,1,0
"6357",0,0,0,60,1,0
"6358",0,0,0,63,1,0
"6359",1,0,0,35,1,1
"6360",0,0,0,21,0,0
"6361",1,0,0,63,1,1
"6362",0,0,0,33,0,0
"6363",0,0,0,67,1,0
"6364",1,0,0,79,1,0
"6365",0,0,0,89,0,0
"6366",1,0,0,41,0,1
"6367",1,0,0,24,1,1
"6368",0,0,0,54,0,0
"6369",0,0,0,83,1,1
"6370",0,0,0,55,1,1
"6371",0,0,0,27,0,1
"6372",0,0,0,40,0,0
"6373",1,0,0,45,0,1
"6374",0,0,0,24,0,1
"6375",0,0,0,25,0,0
"6376",0,0,0,28,0,1
"6377",0,0,0,53,1,0
"6378",0,0,0,53,1,0
"6379",1,0,0,51,1,1
"6380",0,0,0,31,1,0
"6381",1,0,0,24,0,1
"6382",1,0,0,70,1,0
"6383",1,0,0,42,1,1
"6384",0,0,0,34,0,0
"6385",1,0,0,58,1,1
"6386",1,0,0,42,1,1
"6387",1,0,0,26,1,1
"6388",1,0,0,47,0,1
"6389",0,0,0,33,1,0
"6390",1,0,0,81,1,1
"6391",1,0,0,41,0,1
"6392",1,0,0,28,1,1
"6393",0,0,0,41,1,0
"6394",0,0,0,44,1,0
"6395",0,0,0,37,1,0
"6396",0,0,0,20,0,0
"6397",1,0,0,65,1,1
"6398",0,0,0,25,1,0
"6399",1,0,0,76,1,1
"6400",0,0,0,68,0,0
"6401",1,0,0,44,1,0
"6402",1,0,0,80,1,1
"6403",0,0,0,81,1,0
"6404",0,0,0,23,0,1
"6405",1,0,0,0,1,1
"6406",1,0,0,79,1,1
"6407",1,0,0,27,0,0
"6408",1,0,0,82,1,1
"6409",0,0,0,22,0,0
"6410",0,0,0,86,0,0
"6411",0,0,0,78,1,0
"6412",1,0,0,41,1,1
"6413",1,0,0,78,1,1
"6414",1,0,0,47,1,1
"6415",0,0,0,40,1,1
"6416",0,0,0,92,0,0
"6417",1,0,0,40,1,1
"6418",0,0,0,36,1,0
"6419",0,0,0,70,1,0
"6420",0,0,0,33,0,0
"6421",1,0,0,70,1,1
"6422",1,0,0,72,0,1
"6423",0,0,0,23,0,0
"6424",0,0,0,67,0,0
"6425",0,0,0,59,0,1
"6426",1,0,0,64,1,1
"6427",1,0,0,32,0,0
"6428",0,0,0,56,1,1
"6429",0,0,0,49,1,1
"6430",0,0,0,26,1,0
"6431",0,0,0,42,1,0
"6432",0,0,0,28,1,0
"6433",0,0,0,52,1,1
"6434",0,0,0,27,1,0
"6435",0,0,0,83,1,1
"6436",0,0,0,36,1,0
"6437",1,0,0,42,0,0
"6438",0,0,0,23,1,1
"6439",0,0,0,33,0,0
"6440",0,0,0,57,1,1
"6441",0,0,0,47,0,1
"6442",0,0,0,36,0,0
"6443",0,0,0,20,0,0
"6444",1,0,0,47,1,1
"6445",0,0,0,22,0,0
"6446",0,0,0,38,0,0
"6447",0,0,0,68,1,1
"6448",1,0,0,65,1,0
"6449",0,0,0,33,1,0
"6450",1,0,0,31,0,0
"6451",0,0,0,70,0,1
"6452",1,0,0,61,1,0
"6453",1,0,0,41,1,1
"6454",1,0,0,69,0,1
"6455",0,0,0,0,1,0
"6456",1,0,0,32,1,1
"6457",0,0,0,47,1,0
"6458",1,0,0,38,1,1
"6459",0,0,0,32,0,0
"6460",0,0,0,49,1,1
"6461",0,0,0,31,1,0
"6462",0,0,0,24,1,0
"6463",0,0,0,41,1,0
"6464",0,0,0,92,0,0
"6465",0,0,0,36,1,0
"6466",1,0,0,30,1,1
"6467",1,0,0,45,1,0
"6468",0,0,0,55,0,0
"6469",0,0,0,21,1,0
"6470",0,0,0,22,0,1
"6471",0,0,0,44,0,0
"6472",0,0,0,32,0,0
"6473",1,0,0,40,1,0
"6474",0,0,0,46,0,0
"6475",1,0,0,24,1,1
"6476",1,0,0,68,1,1
"6477",1,0,0,73,0,1
"6478",0,0,0,36,1,1
"6479",0,0,0,78,1,1
"6480",1,0,0,78,1,1
"6481",0,0,0,83,1,0
"6482",1,0,0,68,0,1
"6483",0,0,0,87,1,0
"6484",1,0,0,58,1,0
"6485",0,0,0,53,0,0
"6486",1,0,0,30,1,0
"6487",0,0,0,34,1,1
"6488",0,0,0,38,0,0
"6489",1,0,0,60,1,1
"6490",1,0,0,55,1,1
"6491",1,0,0,61,1,1
"6492",0,0,0,53,1,0
"6493",0,0,0,31,0,0
"6494",0,0,0,29,1,1
"6495",0,0,0,24,1,0
"6496",1,0,0,56,1,1
"6497",1,0,0,37,1,1
"6498",0,0,0,37,1,1
"6499",0,0,0,25,1,1
"6500",0,0,0,43,1,0
"6501",0,0,0,46,1,0
"6502",0,0,0,19,1,0
"6503",1,0,0,49,1,1
"6504",1,0,0,39,1,1
"6505",0,0,0,52,1,1
"6506",0,0,0,30,1,0
"6507",0,0,0,31,1,1
"6508",0,0,0,48,1,0
"6509",0,0,0,49,1,0
"6510",0,0,0,66,1,0
"6511",1,0,0,50,1,0
"6512",0,0,0,37,1,0
"6513",0,0,0,79,1,0
"6514",0,0,0,31,1,0
"6515",0,0,0,35,1,0
"6516",0,0,0,79,1,1
"6517",1,0,0,71,1,0
"6518",0,0,0,51,0,0
"6519",1,0,0,29,1,1
"6520",0,0,0,27,1,0
"6521",0,0,0,27,0,0
"6522",0,0,0,54,1,0
"6523",0,0,0,26,0,0
"6524",0,0,0,24,1,0
"6525",1,0,0,45,0,1
"6526",0,0,0,75,1,0
"6527",1,0,0,39,1,0
"6528",1,0,0,29,0,0
"6529",0,0,0,48,0,0
"6530",1,0,0,48,1,1
"6531",0,0,0,33,1,0
"6532",1,0,0,50,1,0
"6533",0,0,0,79,0,0
"6534",1,0,0,70,0,1
"6535",1,0,0,48,1,0
"6536",0,0,0,33,0,0
"6537",0,0,0,31,1,0
"6538",1,0,0,77,0,1
"6539",1,0,0,67,0,1
"6540",1,0,0,54,0,0
"6541",0,0,0,53,1,0
"6542",0,0,0,56,0,1
"6543",1,0,0,39,1,1
"6544",0,0,0,34,0,0
"6545",0,0,0,66,0,0
"6546",1,0,0,35,1,1
"6547",0,0,0,32,0,0
"6548",0,0,0,34,1,0
"6549",1,0,0,76,1,1
"6550",1,0,0,54,1,0
"6551",0,0,0,24,1,0
"6552",0,0,0,38,1,0
"6553",1,0,0,48,0,0
"6554",0,0,0,65,0,0
"6555",1,0,0,77,1,1
"6556",1,0,0,68,1,1
"6557",0,0,0,28,0,0
"6558",1,0,0,49,1,0
"6559",0,0,0,20,1,0
"6560",1,0,0,43,1,1
"6561",0,0,0,47,0,0
"6562",0,0,0,32,0,0
"6563",0,0,0,39,1,0
"6564",0,0,0,50,1,0
"6565",1,0,0,35,1,1
"6566",1,0,0,37,1,0
"6567",0,0,0,84,1,1
"6568",0,0,0,45,1,0
"6569",0,0,0,30,0,0
"6570",0,0,0,20,0,0
"6571",0,0,0,75,1,1
"6572",0,0,0,63,1,1
"6573",0,0,0,37,0,1
"6574",0,0,0,22,1,0
"6575",0,0,0,40,1,1
"6576",0,0,0,41,1,0
"6577",0,0,0,48,1,0
"6578",0,0,0,25,1,1
"6579",0,0,0,38,1,0
"6580",0,0,0,26,0,0
"6581",0,0,0,19,0,0
"6582",0,0,0,20,0,0
"6583",0,0,0,32,1,0
"6584",0,0,0,55,1,0
"6585",1,0,0,44,1,1
"6586",1,0,0,66,1,1
"6587",0,0,0,51,1,1
"6588",0,0,0,33,1,0
"6589",0,0,0,84,1,1
"6590",0,0,0,85,1,0
"6591",0,0,0,41,1,1
"6592",0,0,0,36,1,0
"6593",1,0,0,82,1,1
"6594",0,0,0,25,0,1
"6595",0,0,0,53,0,0
"6596",0,0,0,80,1,0
"6597",0,0,0,54,0,1
"6598",1,0,0,76,1,1
"6599",0,0,0,28,0,0
"6600",1,0,0,50,1,0
"6601",0,0,0,24,1,0
"6602",1,0,0,74,1,1
"6603",0,0,0,68,1,1
"6604",0,0,0,42,1,0
"6605",1,0,0,46,1,1
"6606",0,0,0,45,0,0
"6607",0,0,0,20,1,0
"6608",0,0,0,36,1,1
"6609",0,0,0,33,0,0
"6610",0,0,0,88,1,1
"6611",0,0,0,32,1,0
"6612",0,0,0,57,1,0
"6613",1,0,0,48,0,0
"6614",1,0,0,39,1,1
"6615",1,0,0,29,0,0
"6616",1,0,0,36,1,0
"6617",1,0,0,70,1,1
"6618",1,0,0,54,1,1
"6619",0,0,0,50,1,0
"6620",0,0,0,40,0,0
"6621",0,0,0,26,0,1
"6622",1,0,0,48,1,0
"6623",1,0,0,86,0,1
"6624",1,0,0,42,1,1
"6625",0,0,0,25,1,0
"6626",0,0,0,27,1,0
"6627",0,0,0,39,1,1
"6628",1,0,0,45,1,1
"6629",1,0,0,42,0,1
"6630",0,0,0,79,1,0
"6631",0,0,0,32,0,1
"6632",0,0,0,0,0,0
"6633",0,0,0,41,1,0
"6634",1,0,0,55,1,1
"6635",1,0,0,37,1,1
"6636",0,0,0,51,0,0
"6637",1,0,0,86,1,1
"6638",1,0,0,44,0,0
"6639",0,0,0,61,0,0
"6640",1,0,0,66,1,1
"6641",0,0,0,48,1,0
"6642",0,0,0,23,1,1
"6643",0,0,0,41,1,0
"6644",0,0,0,28,0,1
"6645",0,0,0,46,1,1
"6646",1,0,0,60,1,1
"6647",1,0,0,76,1,1
"6648",0,0,0,31,1,0
"6649",0,0,0,43,1,0
"6650",1,0,0,55,1,1
"6651",0,0,0,56,0,1
"6652",0,0,0,61,1,0
"6653",0,0,0,40,1,0
"6654",1,0,0,36,0,1
"6655",0,0,0,26,1,1
"6656",1,0,0,46,1,1
"6657",0,0,0,25,0,1
"6658",1,0,0,50,1,1
"6659",0,0,0,32,0,0
"6660",1,0,0,87,1,1
"6661",0,0,0,35,1,0
"6662",0,0,0,64,1,0
"6663",0,0,0,27,1,0
"6664",0,0,0,42,1,0
"6665",0,0,0,44,1,1
"6666",0,0,0,35,1,0
"6667",0,0,0,52,1,1
"6668",0,0,0,0,1,0
"6669",1,0,0,56,1,0
"6670",1,0,0,29,1,1
"6671",0,0,0,19,0,0
"6672",0,0,0,43,0,0
"6673",1,0,0,77,1,1
"6674",0,0,0,35,1,0
"6675",0,0,0,40,1,0
"6676",0,0,0,56,1,0
"6677",0,0,0,28,0,0
"6678",1,0,0,60,1,1
"6679",1,0,0,55,1,1
"6680",0,0,0,47,0,1
"6681",0,0,0,39,1,1
"6682",0,0,0,30,1,0
"6683",0,0,0,74,1,1
"6684",0,0,0,43,1,1
"6685",0,0,0,25,1,0
"6686",1,0,0,40,1,1
"6687",1,0,0,57,1,1
"6688",0,0,0,79,1,0
"6689",0,0,0,23,1,0
"6690",1,0,0,20,0,1
"6691",0,0,0,23,0,0
"6692",0,0,0,56,1,0
"6693",1,0,0,41,1,1
"6694",0,0,0,47,1,1
"6695",0,0,0,48,1,1
"6696",0,0,0,20,1,1
"6697",1,0,0,80,1,1
"6698",0,0,0,64,1,0
"6699",0,0,0,84,1,0
"6700",0,0,0,33,1,0
"6701",0,0,0,47,1,0
"6702",0,0,0,40,1,0
"6703",0,0,0,39,1,0
"6704",0,0,0,90,0,1
"6705",0,0,0,37,0,0
"6706",0,0,0,81,1,0
"6707",1,0,0,79,1,1
"6708",0,0,0,31,1,0
"6709",0,0,0,38,1,0
"6710",0,0,0,36,0,0
"6711",1,0,0,74,1,1
"6712",0,0,0,31,0,0
"6713",0,0,0,29,1,0
"6714",1,0,0,58,1,1
"6715",0,0,0,84,1,0
"6716",1,0,0,74,1,1
"6717",0,0,0,51,1,1
"6718",1,0,0,75,1,1
"6719",0,0,0,26,0,0
"6720",0,0,0,75,1,0
"6721",0,0,0,19,0,0
"6722",0,0,0,91,1,0
"6723",0,0,0,52,1,0
"6724",1,0,0,52,1,1
"6725",0,0,0,40,0,0
"6726",1,0,0,70,1,1
"6727",0,0,0,45,1,0
"6728",0,0,0,0,1,0
"6729",0,0,0,37,1,0
"6730",0,0,0,28,1,0
"6731",0,0,0,20,0,0
"6732",0,0,0,83,1,0
"6733",0,0,0,31,1,0
"6734",0,0,0,27,1,0
"6735",0,0,0,37,1,0
"6736",1,0,0,85,1,0
"6737",0,0,0,94,1,0
"6738",0,0,0,55,1,0
"6739",1,0,0,75,0,0
"6740",0,0,0,25,1,0
"6741",0,0,0,94,1,0
"6742",0,0,0,52,1,0
"6743",0,0,0,77,1,0
"6744",0,0,0,19,1,0
"6745",0,0,0,57,0,0
"6746",1,0,0,85,1,1
"6747",1,0,0,31,0,1
"6748",0,0,0,25,1,0
"6749",1,0,0,60,1,1
"6750",0,0,0,48,0,0
"6751",0,0,0,74,1,0
"6752",0,0,0,33,0,0
"6753",0,0,0,44,1,0
"6754",0,0,0,27,1,1
"6755",0,0,0,88,1,0
"6756",0,0,0,55,1,0
"6757",1,0,0,82,0,1
"6758",1,0,0,64,1,1
"6759",1,0,0,38,1,1
"6760",0,0,0,31,1,0
"6761",0,0,0,32,0,0
"6762",1,0,0,86,1,0
"6763",1,0,0,29,1,0
"6764",1,0,0,32,0,1
"6765",1,0,0,50,1,1
"6766",0,0,0,33,1,0
"6767",0,0,0,38,1,0
"6768",0,0,0,42,1,0
"6769",0,0,0,62,1,0
"6770",0,0,0,75,1,1
"6771",0,0,0,61,1,0
"6772",0,0,0,48,1,0
"6773",0,0,0,33,1,0
"6774",0,0,0,28,1,0
"6775",0,0,0,20,1,1
"6776",1,0,0,80,1,1
"6777",1,0,0,44,0,0
"6778",0,0,0,58,0,1
"6779",0,0,0,28,1,0
"6780",0,0,0,70,1,1
"6781",0,0,0,35,1,0
"6782",0,0,0,33,1,1
"6783",0,0,0,20,1,0
"6784",1,0,0,75,1,1
"6785",0,0,0,38,1,0
"6786",1,0,0,57,0,0
"6787",1,0,0,73,1,1
"6788",1,0,0,78,1,1
"6789",1,0,0,37,0,1
"6790",1,0,0,49,1,0
"6791",0,0,0,29,1,0
"6792",1,0,0,55,1,1
"6793",0,0,0,37,1,0
"6794",0,0,0,27,0,0
"6795",1,0,0,43,0,0
"6796",0,0,0,34,1,1
"6797",0,0,0,46,1,1
"6798",1,0,0,34,1,1
"6799",0,0,0,30,0,0
"6800",0,0,0,30,1,0
"6801",1,0,0,48,0,1
"6802",0,0,0,37,0,0
"6803",0,0,0,23,0,0
"6804",1,0,0,42,1,1
"6805",1,0,0,69,1,0
"6806",0,0,0,96,1,1
"6807",1,0,0,34,1,0
"6808",0,0,0,51,1,0
"6809",1,0,0,78,1,0
"6810",0,0,0,74,1,0
"6811",0,0,0,28,1,0
"6812",0,0,0,59,0,0
"6813",0,0,0,43,1,0
"6814",0,0,0,33,0,0
"6815",0,0,0,57,1,1
"6816",0,0,0,0,1,1
"6817",0,0,0,35,1,0
"6818",0,0,0,29,0,1
"6819",1,0,0,50,1,0
"6820",0,0,0,78,1,0
"6821",0,0,0,57,1,0
"6822",0,0,0,53,1,1
"6823",0,0,0,74,1,0
"6824",0,0,0,42,1,0
"6825",0,0,0,88,1,1
"6826",0,0,0,42,0,0
"6827",0,0,0,22,1,0
"6828",1,0,0,30,1,1
"6829",1,0,0,22,0,0
"6830",1,0,0,26,0,0
"6831",0,0,0,26,0,0
"6832",0,0,0,25,1,0
"6833",0,0,0,35,0,0
"6834",1,0,0,41,1,0
"6835",1,0,0,64,1,1
"6836",0,0,0,45,0,0
"6837",1,0,0,86,1,1
"6838",1,0,0,80,1,0
"6839",0,0,0,33,0,0
"6840",1,0,0,55,0,1
"6841",1,0,0,55,1,1
"6842",1,0,0,46,1,0
"6843",0,0,0,28,1,0
"6844",1,0,0,79,1,0
"6845",0,0,0,23,1,1
"6846",0,0,0,42,1,1
"6847",0,0,0,22,1,0
"6848",1,0,0,57,0,1
"6849",0,0,0,24,0,0
"6850",0,0,0,88,1,0
"6851",0,0,0,20,1,0
"6852",1,0,0,49,1,1
"6853",0,0,0,30,0,0
"6854",0,0,0,35,1,0
"6855",1,0,0,39,1,1
"6856",1,0,0,72,1,0
"6857",0,0,0,47,1,1
"6858",0,0,0,27,1,0
"6859",1,0,0,74,1,1
"6860",1,0,0,74,1,0
"6861",0,0,0,0,0,0
"6862",0,0,0,29,1,1
"6863",0,0,0,29,0,0
"6864",0,0,0,32,1,0
"6865",0,0,0,88,1,0
"6866",1,0,0,68,1,0
"6867",0,0,0,51,1,1
"6868",0,0,0,29,1,0
"6869",1,0,0,95,1,1
"6870",1,0,0,60,1,1
"6871",1,0,0,58,1,1
"6872",0,0,0,78,1,0
"6873",0,0,0,35,1,0
"6874",0,0,0,38,1,0
"6875",0,0,0,55,1,1
"6876",0,0,0,32,0,0
"6877",0,0,0,30,1,0
"6878",0,0,0,21,1,0
"6879",0,0,0,28,0,0
"6880",0,0,0,54,1,0
"6881",0,0,0,23,1,1
"6882",0,0,0,28,0,1
"6883",1,0,0,40,1,0
"6884",0,0,0,43,1,0
"6885",1,0,0,45,1,1
"6886",0,0,0,69,1,0
"6887",0,0,0,29,1,0
"6888",0,0,0,45,1,0
"6889",1,0,0,55,1,1
"6890",1,0,0,67,1,1
"6891",0,0,0,88,1,1
"6892",0,0,0,35,0,0
"6893",1,0,0,28,1,0
"6894",1,0,0,29,0,0
"6895",0,0,0,65,1,1
"6896",0,0,0,20,0,0
"6897",0,0,0,44,1,0
"6898",1,0,0,77,1,1
"6899",0,0,0,42,0,0
"6900",1,0,0,63,1,1
"6901",0,0,0,25,1,0
"6902",0,0,0,45,1,1
"6903",0,0,0,35,1,0
"6904",0,0,0,21,1,0
"6905",1,0,0,84,1,1
"6906",0,0,0,28,0,0
"6907",0,0,0,40,1,0
"6908",1,0,0,41,1,0
"6909",1,0,0,55,1,0
"6910",0,0,0,63,1,0
"6911",0,0,0,53,1,0
"6912",0,0,0,38,1,1
"6913",0,0,0,25,1,0
"6914",0,0,0,61,1,1
"6915",0,0,0,79,1,1
"6916",0,0,0,40,0,0
"6917",1,0,0,40,1,1
"6918",0,0,0,39,1,0
"6919",1,0,0,45,1,1
"6920",0,0,0,81,1,1
"6921",0,0,0,39,0,0
"6922",0,0,0,59,1,1
"6923",0,0,0,42,0,0
"6924",0,0,0,55,1,1
"6925",1,0,0,42,1,1
"6926",1,0,0,60,0,1
"6927",0,0,0,24,0,0
"6928",0,0,0,55,1,0
"6929",0,0,0,21,1,0
"6930",0,0,0,31,1,1
"6931",0,0,0,36,1,0
"6932",1,0,0,51,1,1
"6933",0,0,0,51,1,0
"6934",1,0,0,60,1,1
"6935",0,0,0,19,1,0
"6936",1,0,0,32,1,1
"6937",0,0,0,72,1,0
"6938",1,0,0,76,1,1
"6939",1,0,0,25,1,0
"6940",0,0,0,57,0,0
"6941",0,0,0,28,1,1
"6942",0,0,0,22,0,0
"6943",0,0,0,39,0,1
"6944",0,0,0,29,0,0
"6945",0,0,0,59,1,1
"6946",0,0,0,24,1,0
"6947",1,0,0,77,1,0
"6948",0,0,0,84,1,0
"6949",0,0,0,34,1,1
"6950",0,0,0,58,1,0
"6951",0,0,0,39,0,0
"6952",1,0,0,50,0,1
"6953",1,0,0,41,0,0
"6954",0,0,0,24,1,0
"6955",0,0,0,28,1,0
"6956",0,0,0,21,0,1
"6957",0,0,0,37,1,0
"6958",0,0,0,26,0,1
"6959",0,0,0,34,1,1
"6960",0,0,0,72,1,1
"6961",0,0,0,33,1,0
"6962",0,0,0,29,1,0
"6963",0,0,0,37,0,0
"6964",1,0,0,83,0,1
"6965",0,0,0,54,0,1
"6966",0,0,0,21,0,0
"6967",1,0,0,27,1,1
"6968",0,0,0,55,0,0
"6969",1,0,0,52,1,0
"6970",1,0,0,42,1,1
"6971",0,0,0,53,1,1
"6972",1,0,0,31,1,1
"6973",1,0,0,45,0,0
"6974",0,0,0,39,1,0
"6975",0,0,0,85,1,0
"6976",1,0,0,52,1,1
"6977",0,0,0,43,1,1
"6978",0,0,0,30,1,0
"6979",0,0,0,46,1,0
"6980",1,0,0,43,1,0
"6981",0,0,0,32,1,0
"6982",1,0,0,84,1,1
"6983",0,0,0,46,0,0
"6984",1,0,0,80,1,1
"6985",0,0,0,0,0,1
"6986",1,0,0,29,1,0
"6987",0,0,0,19,0,0
"6988",0,0,0,67,0,0
"6989",0,0,0,59,0,0
"6990",0,0,0,40,1,1
"6991",0,0,0,47,1,0
"6992",0,0,0,46,1,0
"6993",0,0,0,65,1,0
"6994",1,0,0,20,1,0
"6995",0,0,0,89,1,1
"6996",0,0,0,26,1,1
"6997",0,0,0,30,1,0
"6998",0,0,0,26,1,1
"6999",0,0,0,45,1,1
"7000",1,0,0,27,0,0
"7001",0,0,0,19,0,0
"7002",0,0,0,35,1,0
"7003",0,0,0,42,1,0
"7004",1,0,0,47,1,1
"7005",1,0,0,43,1,1
"7006",1,0,0,81,1,1
"7007",0,0,0,39,1,0
"7008",1,0,0,54,1,1
"7009",1,0,0,45,1,0
"7010",0,0,0,67,1,0
"7011",0,0,0,27,0,1
"7012",0,0,0,33,1,0
"7013",0,0,0,65,1,1
"7014",0,0,0,34,0,0
"7015",1,0,0,61,1,0
"7016",0,0,0,21,0,0
"7017",1,0,0,45,1,1
"7018",0,0,0,24,1,0
"7019",1,0,0,61,1,1
"7020",0,0,0,36,1,0
"7021",0,0,0,35,1,0
"7022",1,0,0,69,0,1
"7023",0,0,0,40,1,0
"7024",0,0,0,35,1,0
"7025",0,0,0,50,1,0
"7026",0,0,0,34,0,0
"7027",1,0,0,60,1,1
"7028",0,0,0,41,1,1
"7029",1,0,0,58,1,1
"7030",0,0,0,81,1,0
"7031",0,0,0,27,0,0
"7032",0,0,0,31,1,0
"7033",0,0,0,33,0,0
"7034",1,0,0,35,0,0
"7035",0,0,0,35,1,0
"7036",0,0,0,34,0,0
"7037",1,0,0,54,1,0
"7038",0,0,0,21,1,0
"7039",0,0,0,63,0,0
"7040",0,0,0,37,1,0
"7041",0,0,0,54,1,1
"7042",0,0,0,28,0,0
"7043",0,0,0,30,0,0
"7044",0,0,0,57,0,1
